ts_utc,symbol,event,side,qty,price,reason,pnl,profile,dry_run,spread_pct,mom_pct,mom_range_pct,up_ratio,rsi,ema1_ok,ema5_ok,vol_ok
1772258367,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.31035455656917904,-0.3654422788605711,0.6598793363499357,27.586206896551722,73.21116928446762,1,1,1
1772258378,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.3872674034192871,-0.20737110000942408,0.6519890390248423,21.428571428571427,73.21116928446762,1,1,1
2026-02-28 05:59:46,BARDUSDC,BUY_FILLED,BUY,8.9,1.0588,MOM,,major,0,0.36928321181706414,-0.6771372143327259,0.7485313625165831,26.31578947368421,73.21116928446762,1,1,1
2026-02-28 06:01:45,BARDUSDC,SELL_FILLED,SELL,8.9,1.0418999999999998,STOP,-0.15041000000000124,major,0,,,,,,,,
1772258535,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.44006505309482064,1.034216122172814,1.1695341194664606,46.15384615384615,64.03225806451613,1,1,1
2026-02-28 06:02:19,BARDUSDC,BUY_FILLED,BUY,8.8,1.0498999999999998,MOM,,major,0,0.28656032094757034,1.0716354508592283,1.1497584541062822,45.94594594594595,64.03225806451613,1,1,1
2026-02-28 06:02:59,BARDUSDC,SELL_FILLED,SELL,8.8,1.0379,STOP,-0.10559999999999815,major,0,,,,,,,,
1772258609,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.913725113013354,0.009619084263177084,0.26936026936026103,12.82051282051282,58.991596638655494,1,1,0
1772258619,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.4003049942813555,0.8264462809917298,0.9331409331409157,25.925925925925924,62.28748068006185,1,1,1
2026-02-28 06:03:45,BARDUSDC,BUY_FILLED,BUY,8.7,1.0564000000000002,MOM,,major,0,0.35147715398499446,0.9977933416482745,1.269841269841258,28.000000000000004,62.28748068006185,1,1,1
2026-02-28 06:04:01,BARDUSDC,SELL_FILLED,SELL,8.6,1.0769000000000002,TP,0.17629999999999968,major,0,,,,,,,,
